date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:38:35	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22017E8F58381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/glyphicons-halflings-regular.svg_;size=108738;modification-date=_Wed,%2028%20Sep%202022%2021_20_52%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:35	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%22C198BF58381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont3e6e.eot_;size=165742;modification-date=_Wed,%2028%20Sep%202022%2021_20_35%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:36	165742/165742	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%22C198BF58381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont.eot	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont.eot_;size=165742;modification-date=_Wed,%2028%20Sep%202022%2021_20_35%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:36	77160/77160	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%22F2618F58381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont3e6e.woff2_;size=77160;modification-date=_Wed,%2028%20Sep%202022%2021_20_46%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:36	98024/98024	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%2220D48F58381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont3e6e.woff_;size=98024;modification-date=_Wed,%2028%20Sep%202022%2021_20_45%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:36	165548/165548	---MCZ	200	added ('OK')	application/octet-stream	etag:W/%226ACABF58381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont3e6e.ttf_;size=165548;modification-date=_Wed,%2028%20Sep%202022%2021_20_42%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:37	93/93	---M--	200	added ('OK')	image/gif	etag:W/%22BF515558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/ButtonBackground.gif	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/ButtonBackground.gif_;size=93;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:37	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22660DFF58381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/themes/ViaBCPThemeLight/css/fonts/fontawesome-webfont3e6e.svg_;size=444379;modification-date=_Wed,%2028%20Sep%202022%2021_20_37%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:37	93/93	---M--	200	added ('OK')	image/gif	etag:W/%22BF515558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/DialogIconBackground.gif	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/DialogIconBackground.gif_;size=93;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:37	93/93	---M--	200	added ('OK')	image/gif	etag:W/%22AF515558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/DialogIconTextBackground.gif	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/DialogIconTextBackground.gif_;size=93;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:37	318/318	---M--	200	added ('OK')	image/gif	etag:W/%2289415558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PagingTableTopRight.gif	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PagingTableTopRight.gif_;size=318;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:38	321/321	---M--	200	added ('OK')	image/gif	etag:W/%224E415558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PagingTableBottomRight.gif	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PagingTableBottomRight.gif_;size=321;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:38	43/43	---M--	200	added ('OK')	image/gif	etag:W/%229E615558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/portletTabSeparator.gif	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/portletTabSeparator.gif_;size=43;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:38	329/329	---M--	200	added ('OK')	image/jpeg	etag:W/%2252715558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PortletTabTopLeft.jpg	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PortletTabTopLeft.jpg_;size=329;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:38	313/313	---M--	200	added ('OK')	image/jpeg	etag:W/%2255715558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PortletTabTopMiddle.jpg	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PortletTabTopMiddle.jpg_;size=313;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
19:38:39	320/320	---M--	200	added ('OK')	image/jpeg	etag:W/%22E2715558381%22	https://www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PortletTabTopRight.jpg	C:/My%20Web%20Sites/PAGINA%20BCP/www.viabcp.com/contenthandler/!ut/p/digest!C9UAl7ASFUMxBP9FVNMt5g/dav/fs-type1/common-resources/ibm/css/portal/images/PortletTabTopRight.jpg_;size=320;modification-date=_Wed,%2028%20Sep%202022%2018_21_29%20GMT	(from https://www.viabcp.com/contenthandler/!ut/p/digest!g98GW7j82ZUibYO5KtEZaw/sp/mashup:ra:collection?soffset=0&eoffset=17&themeID=ZJ_79E813O0P09HF0QHBK3AT4KEH0&locale=en&mime-type=text%2Fcss&lm=1664400122885&entry=wp_toolbar_common__0.0%3Ahead_css&entry=wp_dialog_css__0.0%3Ahead_css&entry=wp_toolbar_logo__0.0%3Ahead_css&entry=wp_theme_portal_edit_85__0.0%3Ahead_css&entry=wp_theme_portal_85__0.0%3Ahead_css&entry=wp_portlet_css__0.0%3Ahead_css&entry=wp_toolbar_common_actionbar__0.0%3Ahead_css&entry=wp_simple_contextmenu_css__0.0%3Ahead_css&entry=wp_toolbar_actionbar__0.0%3Ahead_css&entry=wp_ic4_wai_resources__0.0%3Ahead_css&entry=wp_toolbar_sitepreview__0.0%3Ahead_css&entry=wp_toolbar_moremenu__0.0%3Ahead_css&entry=wp_status_bar__0.0%3Ahead_css&entry=wp_toolbar_projectmenu__0.0%3Ahead_css&entry=wp_analytics_aggregator__0.0%3Ahead_css&entry=wp_oob_sample_styles__0.0%3Ahead_css)
